#                                                                             --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession    qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- --------------------  ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
14                   -            791 MJ1563               PIRSF006707   186    0.0061    8.1   4.4   2   4      0.12       5.8   -1.7   0.2   119   172   313   366   301   377 0.69 -
14                   -            791 MJ1563               PIRSF006707   186    0.0061    8.1   4.4   3   4      0.01      0.52    1.8   0.0     5    35   678   708   672   711 0.88 -
14                   -            791 MJ1563               PIRSF006707   186    0.0061    8.1   4.4   4   4   0.00095     0.048    5.2   0.0    53    71   739   757   737   767 0.90 -
28                   -            336 ORC4                 PIRSF007858   432   2.5e-05   14.8   0.0   1   2   1.6e-05   0.00079    9.8   0.0    26    82    14    70     5    81 0.87 -
28                   -            336 ORC4                 PIRSF007858   432   2.5e-05   14.8   0.0   2   2    0.0028      0.14    2.4   0.0   138   170   117   145    92   197 0.69 -
38                   -             85 CodY                 PIRSF011572   258   7.9e-05   13.6   0.0   1   1   1.9e-06   9.3e-05   13.3   0.0   196   241    22    67    13    72 0.89 -
38                   -             85 Txn_rg_UCP012876     PIRSF012876   321   0.00031   11.4   0.0   1   1   6.1e-06   0.00031   11.4   0.0    39    64    46    71    12    80 0.78 -
9                    -            130 YacH                 PIRSF015034   176   1.8e-05   16.3   0.0   1   1   4.1e-07     2e-05   16.1   0.0    70   120    73   127    42   129 0.76 -
33                   -            306 VAC_F16L             PIRSF015792   226   3.5e-05   14.9   0.0   1   1   9.8e-07   4.9e-05   14.5   0.0     7   116    22   135    15   156 0.78 -
50                   -            104 UCP016383            PIRSF016383   316   0.00096   10.1   0.2   1   1   2.2e-05    0.0011    9.9   0.2     9    80    25    97    14   103 0.80 -
2                    -           1425 UCP019317            PIRSF019317   725   0.00075    9.1   6.5   1   3    0.0077      0.38    0.2   0.0   604   658   200   250   185   254 0.67 -
2                    -           1425 UCP019317            PIRSF019317   725   0.00075    9.1   6.5   2   3   7.4e-06   0.00037   10.1   0.5   406   464   496   561   486   571 0.82 -
2                    -           1425 UCP019317            PIRSF019317   725   0.00075    9.1   6.5   3   3     0.012       0.6   -0.5   0.2   607   702  1133  1230  1126  1232 0.78 -
42                   -            989 Adenine_mtase_bact   PIRSF026567   333   2.3e-05   15.1   0.0   1   2   3.1e-05    0.0015    9.1   0.0   113   151   314   349   309   380 0.78 -
42                   -            989 Adenine_mtase_bact   PIRSF026567   333   2.3e-05   15.1   0.0   2   2    0.0016     0.079    3.4   0.0   232   299   514   583   497   592 0.81 -
1                    -            755 UCP030802            PIRSF030802   257   0.00036   11.7   1.0   1   2     0.045       2.2   -0.7   0.0    86   113   119   146    97   166 0.76 -
1                    -            755 UCP030802            PIRSF030802   257   0.00036   11.7   1.0   2   2   2.3e-05    0.0011   10.1   0.3   107   177   183   255   171   265 0.79 -
49                   -             89 LiaF_YvqF            PIRSF031509   239   0.00011   13.5   0.1   1   1   2.6e-06   0.00013   13.3   0.1    30    99     3    78     1    88 0.66 -
13                   -            114 UCP035609_HNH_endo   PIRSF035609   127   1.2e-05   17.6   0.2   1   1   3.2e-07   1.6e-05   17.2   0.2    39   105    31   100    22   111 0.75 -
39                   -            124 EhaI                 PIRSF036537    74   0.00053   11.6   3.2   1   1   1.8e-05   0.00091   10.9   3.2     4    55    42    97    39   101 0.77 -
28                   -            336 RFC1                 PIRSF036578   962   0.00026   10.5   0.0   1   2   6.9e-05    0.0034    6.8   0.0   451   529    49   133    37   146 0.72 -
28                   -            336 RFC1                 PIRSF036578   962   0.00026   10.5   0.0   2   2    0.0033      0.17    1.2   0.1   603   638   210   244   205   277 0.73 -
26                   -            291 UCP036704            PIRSF036704    69   1.1e-07   23.9   0.9   1   1   3.8e-09   1.9e-07   23.1   0.9    11    41    16    46     8    60 0.82 -
6                    -             64 RPA32                PIRSF036949   272   0.00032   11.6   0.0   1   1   6.7e-06   0.00033   11.5   0.0   231   263    24    56     6    59 0.81 -
42                   -            989 TaqI                 PIRSF037236   421   4.9e-06   17.0   0.0   1   2   0.00031     0.015    5.5   0.0    12    57   293   338   286   376 0.83 -
42                   -            989 TaqI                 PIRSF037236   421   4.9e-06   17.0   0.0   2   2   2.4e-05    0.0012    9.1   0.0    95   182   455   544   451   553 0.86 -
25                   -            556 Vpr-related_protease PIRSF037844  1408   7.5e-16   48.4   3.9   1   2     1e-12   5.2e-11   32.4   3.2   297   422   263   386   247   407 0.87 -
25                   -            556 Vpr-related_protease PIRSF037844  1408   7.5e-16   48.4   3.9   2   2   2.5e-07   1.2e-05   14.6   0.0   612   668   439   500   410   508 0.81 -
25                   -            556 Subtilase_Euglen     PIRSF037850  1492   2.3e-14   43.1   2.4   1   1   3.2e-14   1.6e-12   37.1   2.0   275   488   275   458   263   529 0.79 -
25                   -            556 Subtilisin_cyano     PIRSF037851   596   6.4e-32  102.1   7.7   1   1   2.1e-33   1.1e-31  101.4   7.7   152   361   235   459   214   515 0.78 -
25                   -            556 Subtilisin_rel_SAV5721 PIRSF037852  1246   1.3e-24   77.5  20.9   1   1   3.5e-26   1.7e-24   77.1  20.9   263   516   255   521   201   540 0.76 -
25                   -            556 DhpA                 PIRSF037854  1106   1.3e-16   51.0  16.4   1   1   3.7e-18   1.9e-16   50.4  16.4   212   450   203   458   188   473 0.72 -
25                   -            556 EpiP_NisP_MutP       PIRSF037875   479   4.2e-13   40.1   5.1   1   2   2.7e-12   1.4e-10   31.8   4.1   148   306   211   359   202   364 0.81 -
25                   -            556 EpiP_NisP_MutP       PIRSF037875   479   4.2e-13   40.1   5.1   2   2   0.00041      0.02    4.9   0.0   335   472   368   507   360   512 0.72 -
25                   -            556 Subtilisin_rel_fervidolysin PIRSF037882   726   2.3e-13   40.9   6.1   1   1   6.2e-15   3.1e-13   40.5   6.1   232   462   258   502   228   537 0.73 -
25                   -            556 Subtilisin_rel_SRU_0565 PIRSF037892   558   2.2e-16   51.4   4.0   1   1   8.2e-18   4.1e-16   50.5   4.0   306   494   259   458   225   487 0.73 -
25                   -            556 Subtilisin_rel_Maqu_2796 PIRSF037893   851   2.6e-19   60.4  13.5   1   1   7.7e-21   3.9e-19   59.8  13.5   340   569   231   458   206   481 0.78 -
25                   -            556 Subtilisin_rel_CspABC PIRSF037894   572   6.1e-06   16.3   3.0   1   3     0.011      0.55   -0.0   0.1   101   130   210   238   186   256 0.70 -
25                   -            556 Subtilisin_rel_CspABC PIRSF037894   572   6.1e-06   16.3   3.0   2   3    0.0015     0.075    2.8   0.0   177   214   259   299   254   305 0.82 -
25                   -            556 Subtilisin_rel_CspABC PIRSF037894   572   6.1e-06   16.3   3.0   3   3   2.7e-06   0.00013   11.9   0.2   439   518   379   459   368   507 0.72 -
25                   -            556 Subtilisin_rel_Sama_2696 PIRSF037895  1601   5.6e-10   28.8   2.3   1   4     0.036       1.8   -2.8   0.5   235   249   215   229   213   234 0.84 -
25                   -            556 Subtilisin_rel_Sama_2696 PIRSF037895  1601   5.6e-10   28.8   2.3   2   4     0.039       1.9   -2.9   0.1   316   332   259   275   257   279 0.89 -
25                   -            556 Subtilisin_rel_Sama_2696 PIRSF037895  1601   5.6e-10   28.8   2.3   3   4   1.1e-11   5.6e-10   28.8   2.3   393   498   310   410   298   420 0.85 -
25                   -            556 Subtilisin_rel_Sama_2696 PIRSF037895  1601   5.6e-10   28.8   2.3   4   4   1.3e-06   6.7e-05   11.9   0.6   674   695   437   458   414   466 0.66 -
25                   -            556 Subtilisin_rel_Sputw3181_3341 PIRSF037898  1285   2.4e-08   23.6  10.8   1   2   5.8e-06   0.00029   10.1   4.7   239   399   243   398   195   407 0.75 -
25                   -            556 Subtilisin_rel_Sputw3181_3341 PIRSF037898  1285   2.4e-08   23.6  10.8   2   2   4.7e-08   2.4e-06   17.0   0.4   553   596   415   458   404   475 0.83 -
25                   -            556 Subtilisin_rel_PfSUB_1 PIRSF037900   602   1.4e-09   28.6   0.0   1   1   5.9e-11     3e-09   27.6   0.0   341   541   260   465   242   491 0.74 -
25                   -            556 Subtilisin_rel_Ava_4226 PIRSF037902  1454     1e-13   41.2   4.9   1   1   2.9e-15   1.4e-13   40.7   4.9  1150  1338   260   463   238   472 0.74 -
25                   -            556 Subtilisin_rel_TK1689 PIRSF037907   654   3.2e-24   76.6  16.5   1   1   9.5e-26   4.7e-24   76.0  16.5   141   429   194   500   180   522 0.74 -
38                   -             85 AMP-prot_trans       PIRSF038925   370   6.8e-05   13.4   0.0   1   1   1.6e-06   7.8e-05   13.2   0.0   306   359    15    70     7    75 0.84 -
#
# Program:         hmmsearch
# Version:         3.3 (Nov 2019)
# Pipeline mode:   SEARCH
# Query file:      data/pirsf/3.10/sf_hmm_all
# Target file:     /home/dlueckin/projects/pR1SE_australian_lakes/G_annotate_complete_relatives/scripts/../interpro_tmp/Gairdner_NODE_167_length_41210_cov_9.888325.fasta.faa/hpc-node3_20230626_111306849_bpn0//jobPIRSF/000000000001_000000000050.fasta
# Option settings: bin/hmmer/hmmer3/3.3/hmmsearch -o /home/dlueckin/projects/pR1SE_australian_lakes/G_annotate_complete_relatives/scripts/../interpro_tmp/Gairdner_NODE_167_length_41210_cov_9.888325.fasta.faa/hpc-node3_20230626_111306849_bpn0//jobPIRSF/000000000001_000000000050.raw.out --domtblout /home/dlueckin/projects/pR1SE_australian_lakes/G_annotate_complete_relatives/scripts/../interpro_tmp/Gairdner_NODE_167_length_41210_cov_9.888325.fasta.faa/hpc-node3_20230626_111306849_bpn0//jobPIRSF/000000000001_000000000050.raw.domtblout.out --acc -E 0.01 --cpu 1 data/pirsf/3.10/sf_hmm_all /home/dlueckin/projects/pR1SE_australian_lakes/G_annotate_complete_relatives/scripts/../interpro_tmp/Gairdner_NODE_167_length_41210_cov_9.888325.fasta.faa/hpc-node3_20230626_111306849_bpn0//jobPIRSF/000000000001_000000000050.fasta 
# Current dir:     /bioinf/home/dlueckin/dbs/interproscan-5.62-94.0
# Date:            Mon Jun 26 11:13:51 2023
# [ok]
